Sweden, Period fertility tables, birth orders 1 to 5+
Last modified: 11/01/2018
Year     x       w0x       m1x       q1x     l0x    b1x     L0x   Sb1x       w1x       m2x       q2x    l1x    b2x     L1x   Sb2x       w2x       m3x       q3x    l2x    b3x     L2x   Sb3x       w3x       m4x       q4x    l3x    b4x     L3x   Sb4x       w4x      m5px      q5px    l4x   b5px     L4x  Sb5px
1970    12-  1.00000   0.00000   0.00000   10000      0   10000      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1970    13   0.99996   0.00000   0.00000   10000      0   10000      0   0.00004         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1970    14   0.99964   0.00034   0.00034   10000      3    9998      0   0.00036   0.00000   0.00000      0      0       2      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1970    15   0.99753   0.00270   0.00269    9997     27    9983      3   0.00244   0.00000   0.00000      3      0      17      0   0.00002         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1970    16   0.98963   0.01284   0.01275    9970    127    9906     30   0.01023   0.02038   0.02018     30      2      94      0   0.00014   0.00000   0.00000      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1970    17   0.96917   0.02996   0.02952    9842    291    9697    158   0.02992   0.02828   0.02788    156      8     299      2   0.00089   0.02078   0.02057      2      0       4      0   0.00003         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1970    18   0.92762   0.05018   0.04895    9552    468    9318    448   0.06832   0.05732   0.05572    438     38     659     10   0.00396   0.02323   0.02296     10      1      22      0   0.00010   0.17752   0.16305      0      0       0      0   0.00000         .         .      0      0       0      0
1970    19   0.86527   0.06722   0.06503    9084    591    8789    916   0.12164   0.09127   0.08729    868    103    1125     48   0.01252   0.05650   0.05494     48      5      84      1   0.00057   0.00000   0.00000      1      0       2      0   0.00001         .         .      0      0       0      0
1970    20   0.78902   0.08332   0.07999    8494    679    8154   1506   0.17809   0.12365   0.11645   1356    200    1616    151   0.03105   0.05199   0.05067    145     11     221      5   0.00177   0.01882   0.01865      5      0       9      0   0.00006         .         .      0      0       0      0
1970    21   0.70499   0.09472   0.09043    7814    707    7461   2186   0.22696   0.16029   0.14839   1835    329    2052    351   0.06269   0.06088   0.05908    334     28     460     17   0.00505   0.04044   0.03964     17      1      26      0   0.00031   0.10291   0.09787      0      0       1      0
1970    22   0.62422   0.11234   0.10637    7108    756    6730   2892   0.26258   0.17243   0.15874   2213    416    2415    680   0.10142   0.06869   0.06641    635     54     789     45   0.01081   0.07223   0.06971     44      5      63      1   0.00098   0.09394   0.08973      1      0       3      0
1970    23   0.54671   0.13384   0.12545    6351    797    5953   3649   0.28697   0.18073   0.16575   2552    495    2739   1096   0.14387   0.06852   0.06625    997     81    1176     99   0.01994   0.06198   0.06011     93      8     123      6   0.00250   0.09524   0.09091      6      1       9      0
1970    24   0.47315   0.14587   0.13595    5555    755    5177   4445   0.30425   0.18188   0.16672   2854    545    2994   1591   0.18686   0.07392   0.07128   1412    118    1599    180   0.03120   0.06778   0.06556    166     14     211     13   0.00455   0.11385   0.10772     13      2      19      1
1970    25   0.40554   0.16049   0.14857    4800    713    4443   5200   0.31087   0.18647   0.17056   3065    589    3160   2136   0.23043   0.06828   0.06603   1838    139    2039    298   0.04541   0.06674   0.06459    270     21     322     28   0.00776   0.06735   0.06515     28      2      36      3
1970    26   0.34417   0.16399   0.15157    4086    619    3777   5914   0.30682   0.19524   0.17788   3189    628    3215   2725   0.27334   0.06987   0.06751   2288    174    2494    437   0.06370   0.06508   0.06303    388     29     453     49   0.01197   0.08952   0.08569     49      6      61      6
1970    27   0.29516   0.15434   0.14328    3467    497    3219   6533   0.29459   0.20498   0.18592   3180    642    3133   3353   0.31134   0.06599   0.06388   2741    195    2949    611   0.08132   0.05737   0.05577    533     35     605     79   0.01759   0.08239   0.07913     79      8      94     11
1970    28   0.25154   0.13455   0.12607    2970    374    2783   7030   0.27514   0.20076   0.18244   3035    591    2945   3995   0.34549   0.06516   0.06311   3189    219    3365    806   0.10182   0.05050   0.04925    692     39     776    113   0.02602   0.08258   0.07931    113     11     131     19
1970    29   0.21633   0.11872   0.11207    2596    291    2450   7404   0.25223   0.18626   0.17039   2818    507    2723   4586   0.37067   0.06224   0.06036   3561    230    3693   1025   0.12486   0.05390   0.05248    873     52     957    153   0.03591   0.06647   0.06433    153     12     176     30
1970    30   0.19237   0.10683   0.10142    2305    234    2188   7695   0.22980   0.17807   0.16351   2602    446    2506   5093   0.38735   0.06220   0.06032   3838    245    3935   1255   0.14552   0.04768   0.04657   1051     54    1142    204   0.04496   0.05579   0.05428    204     13     229     41
1970    31   0.17463   0.08215   0.07891    2071    163    1989   7929   0.21182   0.15106   0.14045   2389    348    2303   5540   0.39483   0.05438   0.05294   4040    223    4101   1500   0.16318   0.04251   0.04163   1241     56    1322    259   0.05554   0.06246   0.06057    259     18     285     54
1970    32   0.16259   0.07052   0.06812    1908    130    1843   8092   0.19680   0.13101   0.12295   2205    280    2134   5887   0.39279   0.05162   0.05032   4165    217    4195   1723   0.18056   0.04285   0.04195   1408     64    1483    315   0.06726   0.04875   0.04759    315     17     344     72
1970    33   0.15465   0.05487   0.05340    1778     95    1730   8222   0.18612   0.10008   0.09531   2055    201    2005   6167   0.38859   0.04589   0.04486   4228    194    4231   1939   0.19149   0.03716   0.03648   1561     60    1627    378   0.07915   0.04355   0.04262    378     18     407     89
1970    34   0.14774   0.04563   0.04461    1683     75    1645   8317   0.18091   0.08353   0.08018   1949    159    1909   6368   0.38465   0.04364   0.04270   4234    184    4222   2134   0.19696   0.03308   0.03254   1695     58    1757    439   0.08975   0.04083   0.04002    439     19     466    106
1970    35   0.14164   0.04271   0.04181    1608     67    1574   8392   0.17779   0.06257   0.06067   1865    115    1842   6527   0.37579   0.03213   0.03162   4209    135    4199   2318   0.20408   0.02839   0.02799   1821     53    1862    497   0.10070   0.04810   0.04697    497     25     523    126
1970    36   0.13844   0.03705   0.03637    1541     56    1513   8459   0.17870   0.04797   0.04684   1817     86    1802   6642   0.36670   0.02804   0.02765   4190    117    4174   2453   0.20601   0.02990   0.02946   1903     58    1933    550   0.11015   0.03636   0.03571    550     21     578    151
1970    37   0.13733   0.02687   0.02651    1485     39    1465   8515   0.18059   0.03818   0.03746   1787     68    1773   6729   0.36025   0.02125   0.02103   4159     88    4149   2570   0.20617   0.02214   0.02190   1962     44    1984    608   0.11565   0.03250   0.03198    608     20     629    172
1970    38   0.13798   0.01927   0.01909    1445     28    1431   8555   0.18383   0.02723   0.02686   1758     48    1748   6797   0.35306   0.01734   0.01719   4139     72    4127   2658   0.20265   0.01830   0.01814   2006     37    2024    652   0.12247   0.03229   0.03178    652     22     670    192
1970    39   0.14184   0.01509   0.01498    1418     21    1407   8582   0.18919   0.01737   0.01722   1738     30    1734   6844   0.34883   0.01240   0.01232   4115     51    4104   2729   0.19553   0.01349   0.01340   2041     28    2052    689   0.12460   0.02933   0.02890    689     21     702    214
1970    40   0.14716   0.01084   0.01078    1396     15    1389   8604   0.19354   0.01231   0.01223   1729     21    1726   6874   0.34224   0.00964   0.00960   4094     39    4085   2780   0.19280   0.00964   0.00959   2064     20    2074    716   0.12427   0.02075   0.02054    716     15     726    234
1970    41   0.14957   0.00574   0.00572    1381      8    1377   8619   0.19727   0.00870   0.00867   1723     15    1720   6896   0.33602   0.00575   0.00573   4076     23    4072   2820   0.19018   0.00813   0.00809   2083     17    2087    736   0.12695   0.01809   0.01793    736     13     745    249
1970    42   0.15169   0.00522   0.00520    1373      7    1370   8627   0.20212   0.00614   0.00612   1716     11    1714   6910   0.33274   0.00367   0.00366   4067     15    4065   2843   0.18509   0.00520   0.00519   2090     11    2092    753   0.12835   0.01150   0.01144    753      9     759    263
1970    43   0.15770   0.00172   0.00172    1366      2    1365   8634   0.20802   0.00360   0.00360   1713      6    1711   6921   0.32801   0.00210   0.00209   4063      9    4062   2858   0.18020   0.00312   0.00312   2094      7    2095    764   0.12606   0.00859   0.00855    764      7     767    272
1970    44   0.16434   0.00136   0.00136    1364      2    1363   8636   0.21218   0.00163   0.00163   1709      3    1708   6927   0.32390   0.00100   0.00100   4061      4    4060   2867   0.17577   0.00220   0.00220   2096      5    2096    771   0.12381   0.00542   0.00541    771      4     773    278
1970    45   0.16988   0.00070   0.00070    1362      1    1362   8638   0.21521   0.00065   0.00065   1708      1    1708   6930   0.32033   0.00037   0.00037   4059      2    4059   2871   0.17226   0.00173   0.00173   2095      4    2094    775   0.12232   0.00341   0.00340    775      3     777    282
1970    46   0.17459   0.00044   0.00044    1361      1    1361   8639   0.21688   0.00080   0.00080   1708      1    1707   6931   0.31597   0.00031   0.00031   4059      1    4059   2872   0.17138   0.00000   0.00000   2093      0    2094    779   0.12118   0.00144   0.00144    779      1     779    285
1970    47   0.17818   0.00011   0.00011    1360      0    1360   8640   0.22079   0.00035   0.00035   1707      1    1707   6932   0.30994   0.00019   0.00019   4059      1    4059   2873   0.16880   0.00034   0.00034   2094      1    2094    779   0.12228   0.00016   0.00016    779      0     779    286
1970    48   0.18383   0.00020   0.00020    1360      0    1360   8640   0.22461   0.00000   0.00000   1707      0    1707   6933   0.30552   0.00000   0.00000   4059      0    4059   2874   0.16396   0.00044   0.00044   2094      1    2094    780   0.12209   0.00030   0.00030    780      0     780    286
1970    49   0.18741   0.00009   0.00009    1360      0    1360   8640   0.22694   0.00000   0.00000   1707      0    1707   6933   0.30232   0.00000   0.00000   4059      0    4059   2874   0.16251   0.00000   0.00000   2094      0    2094    781   0.12081   0.00000   0.00000    781      0     781    287
1970    50   0.18948   0.00000   0.00000    1360      0    1360   8640   0.22573   0.00000   0.00000   1707      0    1707   6933   0.29885   0.00000   0.00000   4059      0    4059   2874   0.16338   0.00000   0.00000   2094      0    2094    781   0.12255   0.00000   0.00000    781      0     781    287
1970    51   0.19468   0.00000   0.00000    1360      0    1360   8640   0.22451   0.00000   0.00000   1707      0    1707   6933   0.29401   0.00007   0.00007   4059      0    4059   2874   0.16246   0.00000   0.00000   2094      0    2094    781   0.12434   0.00000   0.00000    781      0     781    287
1970    52   0.20264   0.00000   0.00000    1360      0    1360   8640   0.22855   0.00000   0.00000   1707      0    1707   6933   0.28887   0.00000   0.00000   4059      0    4059   2874   0.15695   0.00000   0.00000   2094      0    2094    781   0.12299   0.00000   0.00000    781      0     781    287
1970    53   0.21279   0.00000   0.00000    1360      0    1360   8640   0.23142   0.00000   0.00000   1707      0    1707   6933   0.28347   0.00000   0.00000   4059      0    4059   2874   0.15220   0.00000   0.00000   2094      0    2094    781   0.12012   0.00000   0.00000    781      0     781    287
1970    54   0.22200   0.00000   0.00000    1360      0    1360   8640   0.23188   0.00000   0.00000   1707      0    1707   6933   0.27725   0.00000   0.00000   4059      0    4059   2874   0.15014   0.00000   0.00000   2094      0    2094    781   0.11873   0.00000   0.00000    781      0     781    287
1970    55+  0.22569   0.00000   0.00000    1360      0    1360   8640   0.23194   0.00000   0.00000   1707      0    1707   6933   0.27461   0.00000   0.00000   4059      0    4059   2874   0.14871   0.00000   0.00000   2094      0    2094    781   0.11906   0.00000   0.00000    781      0     781    287
1971    12-  1.00000   0.00002   0.00002   10000      0   10000      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1971    13   0.99999   0.00004   0.00004   10000      0   10000      0   0.00001         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1971    14   0.99967   0.00053   0.00053    9999      5    9997      1   0.00033   0.00000   0.00000      1      0       3      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1971    15   0.99814   0.00250   0.00250    9994     25    9982      6   0.00185   0.01032   0.01026      6      0      18      0   0.00001         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1971    16   0.98997   0.01236   0.01228    9969    122    9908     31   0.00989   0.01554   0.01542     31      1      92      0   0.00014   0.00000   0.00000      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1971    17   0.96836   0.03054   0.03008    9847    296    9699    153   0.03091   0.03584   0.03521    152     11     297      2   0.00072   0.00000   0.00000      2      0       4      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1971    18   0.93076   0.05031   0.04908    9550    469    9316    450   0.06596   0.05370   0.05230    437     35     660     12   0.00319   0.02848   0.02808     12      1      24      0   0.00009   0.00000   0.00000      0      0       0      0   0.00000         .         .      0      0       0      0
1971    19   0.87404   0.07196   0.06946    9082    631    8766    918   0.11458   0.09012   0.08624    871    104    1148     48   0.01100   0.04284   0.04194     47      4      84      1   0.00038   0.09482   0.09053      1      0       2      0   0.00000         .         .      0      0       0      0
1971    20   0.80109   0.08814   0.08442    8451    713    8094   1549   0.16928   0.13369   0.12531   1398    223    1667    151   0.02816   0.04334   0.04242    147     10     231      4   0.00142   0.03673   0.03606      4      0       7      0   0.00004         .         .      0      0       0      0
1971    21   0.71909   0.10577   0.10046    7737    777    7349   2263   0.21906   0.15622   0.14490   1889    334    2140    374   0.05765   0.06021   0.05845    360     29     486     14   0.00400   0.07410   0.07145     14      2      24      0   0.00020   0.00000   0.00000      0      0       1      0
1971    22   0.63285   0.12035   0.11351    6960    790    6565   3040   0.25756   0.17703   0.16263   2331    449    2537    708   0.09912   0.06390   0.06192    665     53     834     44   0.00972   0.07045   0.06806     41      4      61      2   0.00075   0.04138   0.04055      2      0       4      0
1971    23   0.55008   0.14156   0.13220    6170    816    5762   3830   0.28701   0.18119   0.16614   2672    518    2858   1158   0.14284   0.06717   0.06499   1061     84    1248     97   0.01822   0.06008   0.05833     90      7     122      6   0.00185   0.05762   0.05601      6      1       9      0
1971    24   0.47310   0.15458   0.14349    5354    768    4970   4646   0.30621   0.18831   0.17211   2970    584    3099   1675   0.18629   0.07118   0.06873   1495    121    1699    181   0.03037   0.06342   0.06147    167     14     213     14   0.00402   0.11048   0.10469     14      2      19      1
1971    25   0.40353   0.17237   0.15869    4586    728    4222   5414   0.31539   0.19586   0.17839   3155    634    3237   2259   0.23031   0.07297   0.07040   1957    158    2170    302   0.04376   0.06233   0.06044    274     21     335     27   0.00700   0.09892   0.09426     27      4      36      3
1971    26   0.34393   0.16701   0.15414    3858    595    3561   6142   0.31217   0.18997   0.17349   3249    620    3264   2893   0.27347   0.06676   0.06461   2433    176    2636    460   0.05910   0.06809   0.06585    412     32     477     48   0.01133   0.08023   0.07714     48      5      62      6
1971    27   0.29342   0.15639   0.14505    3264    473    3027   6736   0.29668   0.20799   0.18840   3223    656    3156   3513   0.31405   0.06973   0.06738   2877    215    3084    636   0.07922   0.06069   0.05890    555     39     636     81   0.01662   0.08489   0.08144     81      8      97     11
1971    28   0.25495   0.13960   0.13049    2790    364    2608   7210   0.27623   0.20007   0.18188   3040    589    2946   4170   0.34735   0.06542   0.06334   3319    228    3490    851   0.09871   0.05633   0.05478    732     46     817    119   0.02276   0.05852   0.05686    119      8     139     19
1971    29   0.22130   0.12612   0.11864    2426    288    2282   7574   0.25305   0.19191   0.17511   2815    521    2712   4759   0.37456   0.06238   0.06049   3680    238    3815   1079   0.11918   0.04859   0.04744    914     49    1004    165   0.03191   0.06375   0.06178    165     12     187     28
1971    30   0.19274   0.11033   0.10456    2138    224    2026   7862   0.23080   0.18087   0.16587   2582    449    2480   5280   0.39223   0.06124   0.05942   3962    249    4059   1317   0.14157   0.04518   0.04418   1103     54    1197    214   0.04267   0.05928   0.05757    214     14     238     40
1971    31   0.17445   0.08795   0.08425    1915    161    1834   8085   0.21120   0.15152   0.14085   2357    344    2272   5728   0.40120   0.05588   0.05436   4162    236    4215   1566   0.16149   0.04231   0.04143   1298     59    1384    268   0.05167   0.06025   0.05849    268     18     295     54
1971    32   0.16140   0.07539   0.07265    1753    127    1690   8247   0.19591   0.13009   0.12214   2174    274    2105   6072   0.40303   0.05215   0.05083   4271    224    4295   1801   0.17738   0.03938   0.03862   1475     61    1555    327   0.06228   0.05395   0.05253    327     19     355     71
1971    33   0.15216   0.06572   0.06363    1626    103    1574   8374   0.18476   0.10431   0.09914   2028    206    1979   6346   0.39642   0.04354   0.04261   4321    188    4329   2025   0.19254   0.03481   0.03422   1637     59    1702    388   0.07413   0.04796   0.04683    388     20     416     91
1971    34   0.14656   0.05283   0.05147    1523     78    1483   8477   0.17755   0.08373   0.08037   1925    158    1887   6553   0.38882   0.03858   0.03785   4339    167    4334   2214   0.20130   0.02915   0.02873   1767     53    1823    447   0.08577   0.04578   0.04475    447     22     472    111
1971    35   0.14133   0.04205   0.04119    1444     59    1414   8556   0.17420   0.06706   0.06489   1845    122    1815   6711   0.38422   0.03164   0.03115   4330    137    4322   2381   0.20432   0.02787   0.02749   1881     54    1922    500   0.09593   0.03981   0.03903    500     21     526    132
1971    36   0.13652   0.03119   0.03071    1385     43    1363   8615   0.17297   0.04589   0.04486   1783     81    1764   6832   0.37493   0.02765   0.02727   4315    119    4296   2518   0.20882   0.02914   0.02872   1964     58    1995    554   0.10677   0.04140   0.04056    554     24     582    153
1971    37   0.13467   0.02086   0.02065    1342     28    1328   8658   0.17496   0.03453   0.03394   1745     60    1729   6913   0.36544   0.01999   0.01979   4277     85    4264   2637   0.20949   0.02057   0.02036   2025     42    2046    612   0.11544   0.03245   0.03193    612     21     633    177
1971    38   0.13451   0.02020   0.02000    1314     26    1301   8686   0.17739   0.03051   0.03005   1713     52    1700   6973   0.35983   0.01325   0.01316   4251     56    4249   2722   0.20851   0.01800   0.01784   2068     37    2077    654   0.11976   0.02596   0.02563    654     17     672    198
1971    39   0.13553   0.01367   0.01358    1288     17    1279   8712   0.18201   0.01791   0.01775   1687     30    1681   7025   0.35243   0.01197   0.01190   4247     51    4236   2778   0.20394   0.01773   0.01758   2087     37    2094    691   0.12608   0.02089   0.02068    691     15     710    215
1971    40   0.13990   0.01051   0.01045    1271     13    1264   8729   0.18839   0.01400   0.01390   1674     23    1669   7055   0.34803   0.00751   0.00749   4226     32    4222   2829   0.19646   0.00990   0.00985   2100     21    2106    729   0.12722   0.01818   0.01801    729     13     739    230
1971    41   0.14593   0.00599   0.00597    1257      8    1254   8743   0.19271   0.00793   0.00790   1664     13    1662   7078   0.34199   0.00498   0.00497   4218     21    4214   2861   0.19346   0.00644   0.00642   2111     14    2115    749   0.12591   0.01353   0.01344    749     10     756    243
1971    42   0.14882   0.00533   0.00532    1250      7    1247   8750   0.19667   0.00458   0.00457   1659      8    1658   7091   0.33593   0.00287   0.00287   4210     12    4208   2882   0.19048   0.00665   0.00662   2119     14    2118    763   0.12811   0.01139   0.01132    763      9     770    254
1971    43   0.15114   0.00283   0.00283    1243      4    1241   8757   0.20193   0.00233   0.00233   1658      4    1658   7099   0.33250   0.00315   0.00315   4205     13    4201   2894   0.18528   0.00312   0.00311   2117      7    2120    777   0.12915   0.00828   0.00825    777      6     780    262
1971    44   0.15737   0.00185   0.00185    1240      2    1239   8760   0.20794   0.00110   0.00110   1657      2    1658   7103   0.32782   0.00083   0.00083   4196      3    4195   2907   0.18035   0.00219   0.00219   2123      5    2123    784   0.12652   0.00593   0.00591    784      5     786    269
1971    45   0.16416   0.00062   0.00062    1237      1    1237   8763   0.21216   0.00086   0.00086   1658      1    1657   7105   0.32390   0.00044   0.00044   4194      2    4194   2910   0.17572   0.00081   0.00081   2122      2    2122    788   0.12405   0.00213   0.00213    788      2     789    274
1971    46   0.16982   0.00000   0.00000    1237      0    1237   8763   0.21516   0.00018   0.00018   1657      0    1657   7106   0.32036   0.00012   0.00012   4194      1    4194   2912   0.17223   0.00058   0.00058   2122      1    2122    790   0.12243   0.00146   0.00146    790      1     791    275
1971    47   0.17455   0.00000   0.00000    1237      0    1237   8763   0.21681   0.00000   0.00000   1657      0    1657   7106   0.31600   0.00018   0.00018   4194      1    4193   2913   0.17144   0.00034   0.00034   2121      1    2121    791   0.12120   0.00000   0.00000    791      0     792    276
1971    48   0.17816   0.00000   0.00000    1237      0    1237   8763   0.22079   0.00009   0.00009   1657      0    1657   7106   0.30992   0.00000   0.00000   4193      0    4193   2913   0.16882   0.00023   0.00023   2121      0    2121    792   0.12231   0.00032   0.00032    792      0     792    276
1971    49   0.18380   0.00000   0.00000    1237      0    1237   8763   0.22463   0.00000   0.00000   1657      0    1657   7107   0.30552   0.00000   0.00000   4193      0    4193   2913   0.16393   0.00011   0.00011   2121      0    2121    793   0.12212   0.00000   0.00000    793      0     793    277
1971    50   0.18741   0.00000   0.00000    1237      0    1237   8763   0.22695   0.00000   0.00000   1657      0    1657   7107   0.30232   0.00000   0.00000   4193      0    4193   2913   0.16251   0.00000   0.00000   2121      0    2121    793   0.12081   0.00000   0.00000    793      0     793    277
1971    51   0.18948   0.00000   0.00000    1237      0    1237   8763   0.22573   0.00000   0.00000   1657      0    1657   7107   0.29885   0.00000   0.00000   4193      0    4193   2913   0.16338   0.00000   0.00000   2121      0    2121    793   0.12255   0.00000   0.00000    793      0     793    277
1971    52   0.19468   0.00000   0.00000    1237      0    1237   8763   0.22451   0.00000   0.00000   1657      0    1657   7107   0.29401   0.00000   0.00000   4193      0    4193   2913   0.16245   0.00013   0.00013   2121      0    2121    793   0.12435   0.00000   0.00000    793      0     793    277
1971    53   0.20264   0.00000   0.00000    1237      0    1237   8763   0.22855   0.00000   0.00000   1657      0    1657   7107   0.28887   0.00000   0.00000   4193      0    4193   2913   0.15694   0.00000   0.00000   2120      0    2120    793   0.12300   0.00000   0.00000    793      0     793    277
1971    54   0.21279   0.00000   0.00000    1237      0    1237   8763   0.23142   0.00000   0.00000   1657      0    1657   7107   0.28347   0.00000   0.00000   4193      0    4193   2913   0.15220   0.00000   0.00000   2120      0    2120    793   0.12012   0.00000   0.00000    793      0     793    277
1971    55+  0.21831   0.00000   0.00000    1237      0    1237   8763   0.23183   0.00000   0.00000   1657      0    1657   7107   0.27989   0.00000   0.00000   4193      0    4193   2913   0.15158   0.00000   0.00000   2120      0    2120    793   0.11839   0.00000   0.00000    793      0     793    277
1972    12-  1.00000   0.00000   0.00000   10000      0   10000      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1972    13   0.99995   0.00006   0.00006   10000      1   10000      0   0.00005         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1972    14   0.99976   0.00035   0.00035    9999      3    9998      1   0.00024   0.00000   0.00000      1      0       2      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1972    15   0.99805   0.00256   0.00255    9996     26    9983      4   0.00194   0.00983   0.00978      4      0      17      0   0.00001         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1972    16   0.99071   0.01187   0.01180    9970    118    9912     30   0.00917   0.03113   0.03065     29      3      88      0   0.00012   0.00000   0.00000      0      0       1      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1972    17   0.96953   0.02947   0.02904    9853    286    9710    147   0.02975   0.03279   0.03226    144      9     285      3   0.00071   0.02675   0.02640      3      0       5      0   0.00001         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1972    18   0.93106   0.04824   0.04710    9567    451    9341    433   0.06614   0.04889   0.04772    421     31     636     12   0.00274   0.06832   0.06606     12      1      22      0   0.00006         .         .      0      0       1      0   0.00000         .         .      0      0       0      0
1972    19   0.87654   0.07074   0.06832    9116    623    8805    884   0.11358   0.09125   0.08727    841    102    1115     43   0.00941   0.05188   0.05057     42      4      77      2   0.00045   0.00000   0.00000      2      0       3      0   0.00002         .         .      0      0       0      0
1972    20   0.80757   0.08623   0.08267    8493    702    8142   1507   0.16559   0.11986   0.11308   1362    196    1636    145   0.02553   0.04739   0.04630    139     10     213      6   0.00126   0.08607   0.08252      6      1       9      0   0.00005         .         .      0      0       0      0
1972    21   0.72778   0.10586   0.10054    7791    783    7399   2209   0.21568   0.15032   0.13981   1868    320    2129    341   0.05305   0.04855   0.04740    325     22     448     16   0.00330   0.06333   0.06138     15      1      22      1   0.00019   0.00000   0.00000      1      0       1      0
1972    22   0.64241   0.12258   0.11550    7008    809    6603   2992   0.25726   0.16939   0.15616   2331    433    2554    661   0.09176   0.06779   0.06557    624     53     785     38   0.00797   0.05781   0.05619     35      3      55      2   0.00060   0.08228   0.07903      2      0       3      0
1972    23   0.55595   0.13772   0.12885    6198    799    5799   3802   0.28727   0.17559   0.16142   2708    507    2889   1094   0.13872   0.06866   0.06638   1003     82    1188     91   0.01653   0.04809   0.04696     85      6     117      5   0.00152   0.10266   0.09764      5      1       7      0
1972    24   0.47486   0.15766   0.14614    5400    789    5005   4600   0.30846   0.18395   0.16845   2999    578    3141   1601   0.18540   0.07145   0.06899   1429    117    1632    172   0.02801   0.06368   0.06172    161     13     206     11   0.00328   0.11146   0.10557     11      2      16      1
1972    25   0.40309   0.16308   0.15079    4611    695    4263   5389   0.31733   0.19221   0.17536   3211    630    3277   2179   0.23041   0.06840   0.06614   1890    144    2109    289   0.04304   0.05216   0.05084    265     17     321     24   0.00611   0.04864   0.04748     24      1      31      3
1972    26   0.34146   0.16600   0.15327    3915    600    3615   6085   0.31642   0.19929   0.18123   3276    654    3279   2809   0.27417   0.06668   0.06453   2375    173    2596    433   0.05813   0.05781   0.05618    392     26     458     41   0.00982   0.06782   0.06559     41      4      52      4
1972    27   0.29241   0.15630   0.14497    3315    481    3075   6685   0.30279   0.19778   0.17998   3223    628    3173   3462   0.31466   0.06551   0.06344   2856    200    3055    606   0.07512   0.05218   0.05085    539     32     616     67   0.01501   0.07473   0.07204     67      6      81      8
1972    28   0.25351   0.13816   0.12924    2835    366    2652   7165   0.27904   0.20236   0.18377   3076    602    2976   4090   0.34999   0.06237   0.06049   3283    216    3467    806   0.09592   0.05759   0.05597    707     45     787     99   0.02153   0.07949   0.07645     99      9     119     14
1972    29   0.22366   0.12415   0.11690    2468    289    2324   7532   0.25605   0.19062   0.17403   2840    522    2737   4692   0.37584   0.06433   0.06233   3669    245    3802   1023   0.11590   0.04898   0.04781    878     48     971    145   0.02855   0.06082   0.05903    145     10     166     23
1972    30   0.19689   0.10472   0.09951    2180    217    2071   7820   0.23279   0.17549   0.16134   2607    440    2505   5214   0.39567   0.05834   0.05669   3946    236    4045   1267   0.13655   0.04661   0.04555   1075     54    1162    192   0.03810   0.05117   0.04990    192     11     217     33
1972    31   0.17442   0.08937   0.08555    1963    168    1879   8037   0.21216   0.15221   0.14144   2384    350    2299   5653   0.40672   0.05447   0.05303   4150    229    4209   1503   0.15716   0.04440   0.04344   1257     59    1340    246   0.04954   0.05251   0.05117    246     14     274     44
1972    32   0.16065   0.07255   0.07001    1795    126    1732   8205   0.19673   0.12303   0.11590   2202    263    2137   6003   0.40829   0.04756   0.04646   4271    204    4299   1732   0.17567   0.03623   0.03559   1427     54    1500    306   0.05867   0.05425   0.05281    306     18     331     59
1972    33   0.15052   0.06456   0.06254    1669    104    1617   8331   0.18516   0.10207   0.09711   2065    206    2017   6266   0.40646   0.03841   0.03769   4329    167    4348   1937   0.18901   0.03272   0.03219   1577     53    1633    360   0.06885   0.04416   0.04320    360     17     386     77
