United States, Cohort fertility tables, birth orders 1 to 5+
Last modified: 22/06/2018
Cohort   x   b1x     l0x       m1x       q1x   Sb1x   b2x    l1x       m2x       q2x   Sb2x    b3x    l2x       m3x       q3x   Sb3x    b4x    l3x       m4x       q4x   Sb4x   b5px    l4x      m5px      q5px   Sb5px     chix
1918    12-    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1918    13     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1918    14     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1918    15    67   10000   0.00672   0.00670      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1918    16   188    9933   0.01908   0.01890     67    13     67   0.08439   0.19444      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1918    17   352    9745   0.03676   0.03610    255    48    242   0.12084   0.19687     13      4     13   0.11655   0.31131      0      0      0         .         .      0      0      0         .         .       0        .
1918    18   548    9393   0.06012   0.05836    607   130    546   0.17214   0.23808     61     17     57   0.14663   0.29358      4      2      4   0.17405   0.48797      0      0      0         .         .       0        .
1918    19   657    8845   0.07718   0.07431   1155   232    964   0.19721   0.24069    191     45    170   0.17037   0.26420     21      6     19   0.16762   0.34050      2      1      2   0.25024   0.65246       0     4.00
1918    20   685    8188   0.08725   0.08361   1812   324   1389   0.20623   0.23300    423     94    357   0.19999   0.26421     66     19     57   0.19832   0.32919      8      5      8   0.27202   0.57920       1     4.15
1918    21   636    7503   0.08845   0.08470   2497   371   1750   0.19688   0.21178    746    153    587   0.22067   0.26154    160     45    133   0.23927   0.33719     27     14     27   0.28936   0.52765       6     4.23
1918    22   627    6868   0.09574   0.09136   3132   399   2015   0.18729   0.19791   1117    190    804   0.20944   0.23663    313     75    241   0.24988   0.30964     72     32     72   0.28852   0.43840      20     4.28
1918    23   696    6240   0.11817   0.11158   3760   436   2244   0.18359   0.19424   1516    215   1012   0.19152   0.21240    504    100    357   0.24171   0.28062    147     54    147   0.27433   0.36797      52     4.35
1918    24   685    5544   0.13164   0.12351   4456   510   2504   0.19696   0.20382   1952    255   1233   0.18768   0.20708    719    127    472   0.23651   0.26875    247     82    247   0.26561   0.33383     106     4.43
1918    25   525    4859   0.11431   0.10813   5141   511   2679   0.19021   0.19073   2462    278   1488   0.17336   0.18692    974    144    600   0.21627   0.24038    374    114    374   0.25574   0.30514     188     4.50
1918    26   383    4334   0.09240   0.08832   5666   433   2693   0.16225   0.16074   2973    251   1721   0.13836   0.14568   1252    139    734   0.17648   0.18986    518    139    518   0.23718   0.26910     302     4.58
1918    27   382    3951   0.10168   0.09677   6049   436   2643   0.16656   0.16488   3406    243   1903   0.12177   0.12793   1503    137    846   0.15189   0.16149    657    160    657   0.22015   0.24302     442     4.67
1918    28   423    3569   0.12604   0.11856   6431   482   2590   0.18843   0.18628   3842    277   2095   0.12580   0.13197   1746    147    952   0.14450   0.15433    794    187    794   0.21589   0.23587     601     4.76
1918    29   333    3146   0.11177   0.10585   6854   434   2530   0.17495   0.17146   4324    273   2301   0.11478   0.11878   2023    143   1082   0.12469   0.13220    941    198    941   0.19569   0.21056     789     4.84
1918    30   238    2813   0.08849   0.08474   7187   376   2429   0.15950   0.15497   4758    269   2462   0.10684   0.10918   2296    148   1212   0.11598   0.12177   1084    222   1084   0.19183   0.20489     987     4.91
1918    31   171    2574   0.06867   0.06639   7426   308   2291   0.13865   0.13450   5134    247   2569   0.09482   0.09596   2565    140   1333   0.10113   0.10517   1231    210   1231   0.16171   0.17092    1209     4.98
1918    32   137    2403   0.05849   0.05683   7597   267   2154   0.12759   0.12374   5443    244   2631   0.09232   0.09272   2811    148   1440   0.09934   0.10266   1372    242   1372   0.16744   0.17646    1419     5.03
1918    33   108    2267   0.04877   0.04761   7733   215   2024   0.10925   0.10635   5709    220   2654   0.08303   0.08296   3055    144   1536   0.09151   0.09378   1520    241   1520   0.15154   0.15872    1661     5.09
1918    34    87    2159   0.04118   0.04035   7841   172   1917   0.09201   0.08996   5924    200   2649   0.07574   0.07535   3276    140   1612   0.08530   0.08688   1664    243   1664   0.14044   0.14635    1903     5.14
1918    35    69    2072   0.03389   0.03333   7928   137   1831   0.07650   0.07507   6097    173   2622   0.06630   0.06585   3475    131   1672   0.07713   0.07810   1804    244   1804   0.13059   0.13532    2146     5.19
1918    36    54    2003   0.02715   0.02679   7997   105   1763   0.06055   0.05966   6234    140   2586   0.05463   0.05426   3648    116   1714   0.06731   0.06778   1934    240   1934   0.12069   0.12431    2390     5.24
1918    37    40    1949   0.02098   0.02076   8051    80   1711   0.04702   0.04649   6339    111   2551   0.04373   0.04346   3788     97   1738   0.05577   0.05599   2050    224   2050   0.10672   0.10925    2631     5.28
1918    38    33    1909   0.01725   0.01710   8091    63   1672   0.03821   0.03786   6419     90   2520   0.03591   0.03572   3899     86   1751   0.04894   0.04900   2148    224   2148   0.10237   0.10442    2855     5.33
1918    39    22    1876   0.01204   0.01197   8124    44   1642   0.02677   0.02660   6482     63   2493   0.02530   0.02520   3989     64   1756   0.03636   0.03635   2233    186   2233   0.08200   0.08317    3079     5.38
1918    40    16    1854   0.00864   0.00860   8146    28   1620   0.01739   0.01732   6526     43   2474   0.01752   0.01746   4052     46   1755   0.02602   0.02601   2297    149   2297   0.06403   0.06466    3265     5.42
1918    41    10    1838   0.00549   0.00547   8162    17   1608   0.01072   0.01070   6554     27   2459   0.01116   0.01114   4095     30   1752   0.01736   0.01735   2343    107   2343   0.04544   0.04574    3413     5.46
1918    42     6    1828   0.00352   0.00352   8172    11   1601   0.00677   0.00676   6571     18   2449   0.00754   0.00753   4122     19   1749   0.01109   0.01108   2373     85   2373   0.03562   0.03577    3520     5.48
1918    43     3    1821   0.00191   0.00191   8179     6   1597   0.00390   0.00389   6582     10   2441   0.00406   0.00406   4141     12   1748   0.00686   0.00685   2393     54   2393   0.02262   0.02268    3605     5.51
1918    44     2    1818   0.00092   0.00092   8182     3   1594   0.00178   0.00178   6588      5   2438   0.00210   0.00210   4151      6   1746   0.00349   0.00349   2405     29   2405   0.01217   0.01219    3659     5.52
1918    45     1    1816   0.00040   0.00040   8184     1   1593   0.00083   0.00083   6591      2   2435   0.00099   0.00099   4156      3   1745   0.00160   0.00160   2411     15   2411   0.00637   0.00638    3689     5.53
1918    46     0    1815   0.00025   0.00025   8185     0   1592   0.00028   0.00028   6592      1   2434   0.00041   0.00041   4158      1   1745   0.00060   0.00060   2413      7   2413   0.00293   0.00293    3704     5.53
1918    47     0    1815   0.00008   0.00008   8185     0   1592   0.00010   0.00010   6593      0   2434   0.00018   0.00018   4159      0   1745   0.00019   0.00019   2415      3   2415   0.00117   0.00117    3711     5.54
1918    48     0    1815   0.00004   0.00004   8185     0   1592   0.00005   0.00005   6593      0   2433   0.00006   0.00006   4160      0   1745   0.00005   0.00005   2415      1   2415   0.00053   0.00053    3714     5.54
1918    49     0    1815   0.00002   0.00002   8185     0   1592   0.00001   0.00001   6593      0   2433   0.00001   0.00001   4160      0   1745   0.00001   0.00001   2415      0   2415   0.00018   0.00018    3715     5.54
1918    50     0    1815   0.00000   0.00000   8185     0   1592   0.00000   0.00000   6593      0   2433   0.00000   0.00000   4160      0   1745   0.00000   0.00000   2415      0   2415   0.00000   0.00000    3716     5.54
1918    51     0    1815   0.00000   0.00000   8185     0   1592   0.00000   0.00000   6593      0   2433   0.00000   0.00000   4160      0   1745   0.00000   0.00000   2415      0   2415   0.00000   0.00000    3716     5.54
1918    52     0    1815   0.00000   0.00000   8185     0   1592   0.00000   0.00000   6593      0   2433   0.00000   0.00000   4160      0   1745   0.00000   0.00000   2415      0   2415   0.00000   0.00000    3716     5.54
1918    53     0    1815   0.00000   0.00000   8185     0   1592   0.00000   0.00000   6593      0   2433   0.00000   0.00000   4160      0   1745   0.00000   0.00000   2415      0   2415   0.00000   0.00000    3716     5.54
1918    54     0    1815   0.00000   0.00000   8185     0   1592   0.00000   0.00000   6593      0   2433   0.00000   0.00000   4160      0   1745   0.00000   0.00000   2415      0   2415   0.00000   0.00000    3716     5.54
1918    55+    0    1815   0.00000   0.00000   8185     0   1592   0.00000   0.00000   6593      0   2433   0.00000   0.00000   4160      0   1745   0.00000   0.00000   2415      0   2415   0.00000   0.00000    3716     5.54
1919    12-    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1919    13     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1919    14    19   10000   0.00190   0.00190      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1919    15    72    9981   0.00726   0.00723     19     3     19   0.05007   0.14183      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1919    16   193    9909   0.01962   0.01943     91    14     88   0.08101   0.16255      3      1      3   0.09881   0.34588      0      0      0         .         .      0      0      0         .         .       0        .
1919    17   367    9716   0.03846   0.03773    284    53    267   0.12571   0.19960     17      5     16   0.11199   0.28087      1      1      1   0.21070   0.65502      0      0      0         .         .       0        .
1919    18   579    9350   0.06389   0.06191    650   136    580   0.17031   0.23526     70     18     65   0.14758   0.28209      5      2      5   0.17632   0.46719      1      1      1   0.32232   0.92207       0     4.00
1919    19   630    8771   0.07445   0.07177   1229   241   1022   0.19803   0.23566    207     62    183   0.22741   0.33863     24      9     21   0.17941   0.40902      3      2      3   0.21745   0.54002       1     4.20
1919    20   676    8141   0.08666   0.08306   1859   321   1411   0.20217   0.22760    448    106    362   0.22655   0.29378     86     23     74   0.20093   0.31324     11      6     11   0.26452   0.53418       2     4.19
1919    21   683    7465   0.09593   0.09154   2535   382   1766   0.19942   0.21642    769    162    577   0.23628   0.28133    192     50    157   0.23191   0.31496     35     16     35   0.27571   0.47268       8     4.24
1919    22   748    6782   0.11681   0.11036   3218   430   2067   0.19328   0.20816   1151    199    797   0.21753   0.24917    354     77    270   0.23275   0.28511     84     32     84   0.26315   0.38339      25     4.29
1919    23   728    6033   0.12839   0.12065   3967   486   2385   0.19385   0.20369   1581    234   1029   0.20289   0.22771    553    107    392   0.23617   0.27440    161     57    161   0.26540   0.35382      57     4.35
1919    24   604    5305   0.12074   0.11387   4695   515   2627   0.19269   0.19596   2067    271   1280   0.19325   0.21166    787    134    518   0.22923   0.25941    269     87    269   0.25922   0.32407     114     4.42
1919    25   471    4701   0.10550   0.10022   5299   477   2717   0.17590   0.17570   2582    270   1524   0.16582   0.17710   1058    142    655   0.19764   0.21693    403    115    403   0.24280   0.28557     201     4.50
1919    26   470    4230   0.11773   0.11118   5770   485   2710   0.17944   0.17895   3059    260   1731   0.14105   0.15021   1328    144    783   0.17106   0.18376    545    145    545   0.23454   0.26547     316     4.58
1919    27   495    3760   0.14084   0.13157   6240   516   2696   0.19226   0.19149   3544    276   1956   0.13284   0.14100   1588    146    899   0.15111   0.16205    689    166    689   0.21729   0.24025     461     4.67
1919    28   402    3265   0.13120   0.12312   6735   495   2674   0.18824   0.18498   4061    292   2197   0.12725   0.13311   1864    151   1029   0.13773   0.14716    835    194    835   0.21343   0.23279     626     4.75
1919    29   276    2863   0.10146   0.09656   7137   423   2582   0.16857   0.16379   4555    281   2399   0.11369   0.11705   2156    151   1170   0.12192   0.12871    986    210    986   0.19817   0.21330     821     4.83
1919    30   213    2587   0.08577   0.08224   7413   373   2435   0.15851   0.15328   4978    283   2541   0.10941   0.11135   2437    157   1300   0.11524   0.12082   1137    232   1137   0.19091   0.20410    1031     4.91
1919    31   160    2374   0.06963   0.06728   7626   311   2275   0.14161   0.13689   5351    267   2631   0.10065   0.10150   2720    153   1426   0.10314   0.10727   1294    224   1294   0.16362   0.17330    1263     4.98
1919    32   135    2214   0.06303   0.06111   7786   268   2123   0.13036   0.12628   5663    265   2676   0.09914   0.09919   2987    166   1540   0.10468   0.10804   1447    263   1447   0.17165   0.18152    1487     5.03
1919    33   103    2079   0.05095   0.04968   7921   211   1990   0.10897   0.10602   5931    232   2678   0.08694   0.08660   3253    159   1639   0.09463   0.09675   1613    262   1613   0.15503   0.16265    1750     5.08
1919    34    83    1976   0.04294   0.04204   8024   169   1882   0.09212   0.09000   6142    203   2657   0.07691   0.07642   3484    150   1713   0.08650   0.08783   1772    264   1772   0.14303   0.14910    2012     5.14
1919    35    66    1893   0.03557   0.03495   8107   133   1796   0.07544   0.07404   6311    174   2624   0.06673   0.06621   3688    137   1765   0.07708   0.07787   1922    263   1922   0.13197   0.13669    2277     5.18
1919    36    50    1826   0.02787   0.02748   8174   101   1729   0.05946   0.05858   6444    137   2583   0.05354   0.05317   3861    118   1802   0.06526   0.06561   2060    254   2060   0.12006   0.12350    2539     5.23
1919    37    38    1776   0.02188   0.02164   8224    75   1678   0.04510   0.04461   6546    110   2547   0.04330   0.04301   3999     99   1821   0.05444   0.05459   2178    237   2178   0.10628   0.10870    2794     5.28
1919    38    31    1738   0.01772   0.01757   8262    59   1642   0.03618   0.03587   6620     86   2512   0.03441   0.03422   4108     84   1831   0.04611   0.04613   2277    231   2277   0.09959   0.10144    3030     5.33
1919    39    22    1707   0.01274   0.01266   8293    40   1613   0.02515   0.02500   6679     62   2485   0.02488   0.02478   4194     63   1832   0.03448   0.03446   2362    193   2362   0.08063   0.08171    3261     5.38
1919    40    15    1686   0.00870   0.00866   8314    26   1595   0.01621   0.01615   6720     41   2464   0.01689   0.01683   4256     46   1831   0.02510   0.02507   2425    154   2425   0.06279   0.06339    3454     5.42
1919    41     9    1671   0.00558   0.00556   8329    17   1584   0.01047   0.01045   6745     26   2448   0.01072   0.01070   4297     31   1826   0.01701   0.01698   2471    112   2471   0.04492   0.04520    3608     5.46
1919    42     6    1662   0.00380   0.00380   8338    10   1576   0.00636   0.00635   6762     18   2439   0.00719   0.00718   4323     20   1822   0.01091   0.01090   2502     86   2502   0.03416   0.03430    3720     5.49
1919    43     3    1655   0.00212   0.00211   8345     6   1573   0.00357   0.00357   6772      9   2431   0.00368   0.00368   4341     11   1819   0.00606   0.00605   2522     54   2522   0.02129   0.02134    3806     5.51
1919    44     2    1652   0.00110   0.00110   8348     3   1570   0.00167   0.00167   6778      5   2428   0.00203   0.00203   4350      6   1817   0.00313   0.00312   2533     29   2533   0.01156   0.01157    3859     5.52
1919    45     1    1650   0.00055   0.00055   8350     1   1570   0.00071   0.00071   6780      2   2425   0.00088   0.00088   4355      3   1816   0.00147   0.00147   2538     15   2538   0.00600   0.00600    3889     5.53
1919    46     0    1649   0.00024   0.00024   8351     0   1569   0.00024   0.00024   6781      1   2424   0.00035   0.00035   4357      1   1816   0.00056   0.00056   2541      7   2541   0.00263   0.00263    3904     5.54
1919    47     0    1649   0.00009   0.00009   8351     0   1569   0.00007   0.00007   6782      0   2424   0.00012   0.00012   4358      0   1816   0.00022   0.00022   2542      3   2542   0.00108   0.00108    3911     5.54
1919    48     0    1649   0.00005   0.00005   8351     0   1569   0.00005   0.00005   6782      0   2424   0.00005   0.00005   4358      0   1816   0.00007   0.00007   2542      1   2542   0.00044   0.00044    3913     5.54
1919    49     0    1649   0.00004   0.00004   8351     0   1569   0.00003   0.00003   6782      0   2424   0.00002   0.00002   4358      0   1816   0.00001   0.00001   2543      0   2543   0.00017   0.00017    3915     5.54
1919    50     0    1648   0.00000   0.00000   8352     0   1569   0.00000   0.00000   6782      0   2424   0.00000   0.00000   4358      0   1816   0.00000   0.00000   2543      0   2543   0.00000   0.00000    3915     5.54
1919    51     0    1648   0.00000   0.00000   8352     0   1569   0.00000   0.00000   6782      0   2424   0.00000   0.00000   4358      0   1816   0.00000   0.00000   2543      0   2543   0.00000   0.00000    3915     5.54
1919    52     0    1648   0.00000   0.00000   8352     0   1569   0.00000   0.00000   6782      0   2424   0.00000   0.00000   4358      0   1816   0.00000   0.00000   2543      0   2543   0.00000   0.00000    3915     5.54
1919    53     0    1648   0.00000   0.00000   8352     0   1569   0.00000   0.00000   6782      0   2424   0.00000   0.00000   4358      0   1816   0.00000   0.00000   2543      0   2543   0.00000   0.00000    3915     5.54
1919    54     0    1648   0.00000   0.00000   8352     0   1569   0.00000   0.00000   6782      0   2424   0.00000   0.00000   4358      0   1816   0.00000   0.00000   2543      0   2543   0.00000   0.00000    3915     5.54
1919    55+    0    1648   0.00000   0.00000   8352     0   1569   0.00000   0.00000   6782      0   2424   0.00000   0.00000   4358      0   1816   0.00000   0.00000   2543      0   2543   0.00000   0.00000    3915     5.54
1920    12-    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1920    13     4   10000   0.00044   0.00044      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1920    14    20    9996   0.00204   0.00203      4     0      4   0.01545   0.05099      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1920    15    72    9975   0.00723   0.00721     25     3     24   0.05215   0.12549      0      0      0   0.07757   0.58939      0      0      0         .         .      0      0      0         .         .       0        .
1920    16   199    9903   0.02032   0.02011     97    15     93   0.08223   0.16330      3      1      3   0.08985   0.29311      0      0      0         .         .      0      0      0         .         .       0        .
1920    17   391    9704   0.04115   0.04032    296    57    277   0.12794   0.20509     19      5     17   0.10738   0.26774      1      1      1   0.19155   0.61586      0      0      0   0.24817   0.78767       0     4.00
1920    18   565    9313   0.06255   0.06065    687   148    612   0.18080   0.24237     75     14     70   0.10099   0.19843      6      2      5   0.15648   0.34437      1      0      1   0.24208   0.54090       0     4.15
1920    19   599    8748   0.07085   0.06843   1252   247   1028   0.20474   0.23979    224     82    204   0.28790   0.40372     20     12     17   0.23720   0.72222      2      2      2         .         .       0     4.20
1920    20   715    8149   0.09174   0.08772   1851   332   1380   0.21107   0.24036    470    116    368   0.24284   0.31409    102     27     87   0.20335   0.30708     15      7     15   0.25178   0.47939       3     4.20
1920    21   799    7435   0.11352   0.10743   2565   412   1763   0.21065   0.23373    802    167    584   0.23613   0.28568    218     50    176   0.21527   0.28649     42     16     42   0.24474   0.39324      10     4.24
1920    22   785    6636   0.12576   0.11832   3364   474   2150   0.20574   0.22061   1214    214    830   0.22277   0.25774    385     82    293   0.22911   0.28068     92     34     92   0.25770   0.37270      26     4.29
1920    23   659    5851   0.11931   0.11260   4149   485   2461   0.19058   0.19729   1688    247   1090   0.20414   0.22649    598    114    424   0.23311   0.26953    174     61    174   0.26189   0.34789      61     4.35
1920    24   558    5192   0.11362   0.10751   4808   473   2634   0.17674   0.17960   2174    259   1329   0.18003   0.19457    845    132    557   0.21210   0.23628    288     87    288   0.24699   0.30331     121     4.42
1920    25   571    4634   0.13123   0.12315   5366   517   2719   0.18825   0.19011   2647    264   1543   0.15827   0.17123   1104    141    684   0.18927   0.20632    420    116    420   0.23730   0.27716     209     4.50
1920    26   619    4063   0.16495   0.15239   5937   582   2773   0.20859   0.20998   3164    292   1796   0.15017   0.16233   1368    151    807   0.17176   0.18675    561    149    561   0.23465   0.26616     325     4.58
1920    27   488    3444   0.15258   0.14176   6556   559   2810   0.20140   0.19887   3746    305   2087   0.13800   0.14638   1660    152    948   0.14794   0.15995    712    172    712   0.21802   0.24124     474     4.67
1920    28   349    2956   0.12545   0.11805   7044   508   2739   0.19084   0.18531   4305    316   2340   0.12964   0.13496   1965    164   1102   0.13928   0.14887    863    206    863   0.21786   0.23855     646     4.75
1920    29   257    2607   0.10360   0.09850   7393   442   2581   0.17773   0.17134   4813    310   2532   0.11922   0.12233   2281    167   1253   0.12617   0.13335   1027    222   1027   0.20002   0.21629     852     4.83
1920    30   206    2350   0.09146   0.08746   7650   383   2395   0.16612   0.15997   5255    308   2664   0.11411   0.11571   2590    174   1396   0.11887   0.12459   1195    242   1195   0.18885   0.20260    1074     4.90
1920    31   159    2145   0.07720   0.07433   7855   321   2218   0.15020   0.14473   5638    295   2739   0.10729   0.10779   2899    176   1530   0.11040   0.11472   1368    241   1368   0.16540   0.17601    1316     4.96
1920    32   131    1985   0.06838   0.06612   8015   270   2056   0.13565   0.13109   5959    288   2765   0.10470   0.10434   3194    186   1650   0.10949   0.11289   1544    280   1544   0.17105   0.18136    1557     5.01
1920    33   100    1854   0.05520   0.05372   8146   210   1918   0.11267   0.10943   6228    244   2746   0.08950   0.08894   3483    174   1752   0.09729   0.09925   1730    283   1730   0.15572   0.16355    1837     5.06
1920    34    80    1754   0.04674   0.04567   8246   167   1808   0.09481   0.09253   6438    209   2711   0.07783   0.07722   3727    161   1823   0.08738   0.08853   1904    287   1904   0.14454   0.15066    2120     5.11
1920    35    63    1674   0.03838   0.03766   8326   129   1720   0.07676   0.07527   6605    177   2669   0.06689   0.06630   3936    146   1871   0.07763   0.07827   2066    283   2066   0.13216   0.13684    2407     5.17
1920    36    48    1611   0.03049   0.03003   8389    98   1654   0.06025   0.05934   6735    140   2622   0.05389   0.05346   4113    125   1901   0.06567   0.06593   2212    274   2212   0.12044   0.12385    2690     5.22
1920    37    37    1563   0.02420   0.02391   8437    72   1604   0.04508   0.04460   6833    109   2580   0.04257   0.04226   4253    104   1916   0.05395   0.05403   2337    249   2337   0.10427   0.10658    2964     5.27
1920    38    29    1525   0.01887   0.01870   8475    56   1570   0.03586   0.03555   6905     85   2542   0.03369   0.03350   4362     86   1921   0.04499   0.04498   2441    242   2441   0.09743   0.09916    3213     5.32
1920    39    21    1497   0.01428   0.01418   8503    39   1543   0.02510   0.02496   6960     62   2513   0.02475   0.02464   4447     65   1920   0.03376   0.03374   2527    204   2527   0.07971   0.08073    3455     5.37
1920    40    14    1476   0.00976   0.00971   8524    25   1525   0.01677   0.01671   6999     41   2490   0.01665   0.01660   4509     47   1917   0.02473   0.02469   2592    160   2592   0.06131   0.06187    3659     5.41
1920    41     9    1461   0.00610   0.00608   8539    16   1514   0.01078   0.01075   7024     26   2474   0.01047   0.01045   4551     31   1911   0.01637   0.01634   2639    114   2639   0.04311   0.04337    3819     5.45
1920    42     6    1452   0.00412   0.00411   8548    10   1507   0.00691   0.00690   7041     16   2464   0.00668   0.00667   4577     20   1906   0.01066   0.01065   2671     89   2671   0.03306   0.03318    3934     5.47
1920    43     4    1446   0.00249   0.00249   8554     5   1502   0.00363   0.00363   7051      9   2458   0.00348   0.00348   4593     11   1902   0.00593   0.00593   2691     56   2691   0.02064   0.02068    4022     5.49
1920    44     2    1443   0.00155   0.00155   8557     3   1501   0.00182   0.00182   7057      5   2455   0.00189   0.00189   4602      6   1899   0.00307   0.00307   2702     29   2702   0.01089   0.01090    4078     5.51
1920    45     1    1441   0.00065   0.00065   8559     1   1500   0.00080   0.00080   7059      2   2453   0.00080   0.00080   4606      3   1898   0.00141   0.00140   2708     15   2708   0.00564   0.00565    4107     5.52
1920    46     0    1440   0.00025   0.00025   8560     0   1500   0.00023   0.00023   7061      1   2452   0.00028   0.00028   4608      1   1897   0.00050   0.00050   2711      7   2711   0.00240   0.00240    4123     5.52
1920    47     0    1439   0.00015   0.00015   8561     0   1500   0.00012   0.00012   7061      0   2452   0.00009   0.00009   4609      0   1897   0.00019   0.00019   2712      3   2712   0.00099   0.00099    4129     5.52
1920    48     0    1439   0.00007   0.00007   8561     0   1500   0.00007   0.00007   7061      0   2452   0.00005   0.00005   4609      0   1897   0.00009   0.00009   2712      1   2712   0.00044   0.00044    4132     5.52
1920    49     0    1439   0.00007   0.00007   8561     0   1500   0.00007   0.00007   7061      0   2452   0.00002   0.00002   4609      0   1897   0.00003   0.00003   2712      0   2712   0.00014   0.00014    4133     5.52
1920    50     0    1439   0.00000   0.00000   8561     0   1500   0.00000   0.00000   7061      0   2452   0.00000   0.00000   4609      0   1897   0.00000   0.00000   2712      0   2712   0.00000   0.00000    4133     5.52
1920    51     0    1439   0.00000   0.00000   8561     0   1500   0.00000   0.00000   7061      0   2452   0.00000   0.00000   4609      0   1897   0.00000   0.00000   2712      0   2712   0.00000   0.00000    4133     5.52
1920    52     0    1439   0.00000   0.00000   8561     0   1500   0.00000   0.00000   7061      0   2452   0.00000   0.00000   4609      0   1897   0.00000   0.00000   2712      0   2712   0.00000   0.00000    4133     5.52
1920    53     0    1439   0.00000   0.00000   8561     0   1500   0.00000   0.00000   7061      0   2452   0.00000   0.00000   4609      0   1897   0.00000   0.00000   2712      0   2712   0.00000   0.00000    4133     5.52
1920    54     0    1439   0.00000   0.00000   8561     0   1500   0.00000   0.00000   7061      0   2452   0.00000   0.00000   4609      0   1897   0.00000   0.00000   2712      0   2712   0.00000   0.00000    4133     5.52
1920    55+    0    1439   0.00000   0.00000   8561     0   1500   0.00000   0.00000   7061      0   2452   0.00000   0.00000   4609      0   1897   0.00000   0.00000   2712      0   2712   0.00000   0.00000    4133     5.52
1921    12-    0   10000   0.00002   0.00002      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1921    13     4   10000   0.00042   0.00042      0     0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1921    14    20    9996   0.00203   0.00203      4     0      4   0.01198   0.03940      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1921    15    72    9975   0.00728   0.00725     25     3     25   0.05093   0.12300      0      0      0   0.09530   0.88320      0      0      0         .         .      0      0      0         .         .       0        .
1921    16   205    9903   0.02092   0.02070     97    15     94   0.08095   0.16278      3      1      3   0.09647   0.32371      0      0      0         .         .      0      0      0         .         .       0        .
1921    17   398    9698   0.04189   0.04103    302    56    284   0.12282   0.19691     18      2     17   0.04382   0.11197      1      0      1   0.13826   0.25705      0      0      0   0.07953   0.14523       0     4.00
1921    18   539    9300   0.05965   0.05792    700   158    626   0.19333   0.25218     74     10     71   0.07148   0.14546      3      2      3   0.21894   0.58023      0      0      0   0.32538   0.94725       0     4.05
1921    19   609    8761   0.07203   0.06953   1239   264   1007   0.22409   0.26248    232     91    219   0.29856   0.41674     13     11     11         .         .      2      2      2         .         .       0     4.21
1921    20   812    8152   0.10489   0.09967   1848   357   1352   0.22611   0.26420    496    117    392   0.22937   0.29956    105     27     91   0.19737   0.29532     13      7     13   0.25539   0.51115       2     4.18
1921    21   838    7340   0.12112   0.11420   2660   449   1807   0.22418   0.24834    853    178    631   0.23160   0.28131    222     53    182   0.21917   0.29415     40     17     40   0.26032   0.43262       9     4.23
1921    22   722    6501   0.11753   0.11101   3499   471   2196   0.20296   0.21453   1302    223    903   0.21681   0.24666    400     87    306   0.23270   0.28432     94     36     94   0.26552   0.38864      27     4.28
1921    23   621    5780   0.11348   0.10739   4220   438   2447   0.17235   0.17880   1773    231   1151   0.18416   0.20068    622    111    441   0.22104   0.25112    181     60    181   0.25608   0.33464      63     4.35
1921    24   661    5159   0.13687   0.12810   4841   518   2630   0.19187   0.19707   2211    252   1358   0.16913   0.18571    853    129    562   0.20784   0.23053    292     87    292   0.24511   0.29953     124     4.42
1921    25   725    4498   0.17540   0.16126   5502   602   2773   0.21228   0.21701   2729    282   1624   0.15798   0.17354   1105    141    684   0.18666   0.20588    421    116    421   0.23676   0.27637     211     4.50
1921    26   594    3773   0.17099   0.15752   6227   607   2896   0.20995   0.20950   3331    310   1944   0.14806   0.15937   1387    148    825   0.16347   0.17948    562    146    562   0.22931   0.25953     327     4.58
1921    27   408    3179   0.13722   0.12841   6821   561   2884   0.19983   0.19453   3938    319   2241   0.13492   0.14222   1697    156    987   0.14570   0.15773    710    173    710   0.21931   0.24335     473     4.67
1921    28   317    2770   0.12118   0.11426   7230   521   2731   0.19826   0.19083   4499    338   2483   0.13137   0.13621   2016    174   1150   0.14155   0.15163    866    208    866   0.21850   0.24051     646     4.75
